"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"50601111001","502","Burt","5","Western Australia",0.1678
"50601111002","502","Burt","5","Western Australia",0.7011
"50601111003","502","Burt","5","Western Australia",0.2952
"50601111004","502","Burt","5","Western Australia",0.1927
"50601111006","502","Burt","5","Western Australia",0.0706
"50601111007","502","Burt","5","Western Australia",2.3064
"50601111009","502","Burt","5","Western Australia",0.2651
"50601111010","502","Burt","5","Western Australia",0.1281
"50601111011","502","Burt","5","Western Australia",0.2683
"50601111013","502","Burt","5","Western Australia",0.2263
"50601111015","502","Burt","5","Western Australia",0.2534
"50601111016","502","Burt","5","Western Australia",0.1399
"50601111018","502","Burt","5","Western Australia",0.3216
"50601111019","502","Burt","5","Western Australia",0.2449
"50601111020","502","Burt","5","Western Australia",0.2149
"50601111021","502","Burt","5","Western Australia",0.1805
"50601111022","502","Burt","5","Western Australia",0.2103
"50601111023","502","Burt","5","Western Australia",0.1814
"50601111024","502","Burt","5","Western Australia",0.2652
"50601111025","502","Burt","5","Western Australia",0.2142
"50601111026","502","Burt","5","Western Australia",0.2197
"50601111027","502","Burt","5","Western Australia",0.2015
"50601111028","502","Burt","5","Western Australia",0.263
"50601111029","502","Burt","5","Western Australia",0.264
"50601111030","502","Burt","5","Western Australia",0.2654
"50601111031","502","Burt","5","Western Australia",0.2518
"50601111032","502","Burt","5","Western Australia",0.4601
"50601111033","502","Burt","5","Western Australia",0.2907
"50601111034","502","Burt","5","Western Australia",0.2042
"50601111035","502","Burt","5","Western Australia",0.1847
"50601111036","502","Burt","5","Western Australia",0.2883
"50601111037","502","Burt","5","Western Australia",0.7698
"50601111038","502","Burt","5","Western Australia",0.2489
"50601111039","502","Burt","5","Western Australia",0.4315
"50601111040","502","Burt","5","Western Australia",0.1196
"50601111041","502","Burt","5","Western Australia",0.4483
"50601111042","502","Burt","5","Western Australia",0.5621
"50601111043","502","Burt","5","Western Australia",11.9125
"50601111044","502","Burt","5","Western Australia",0.203
"50601111045","502","Burt","5","Western Australia",0.4664
"50601111046","502","Burt","5","Western Australia",0.2597
"50601111047","502","Burt","5","Western Australia",0.2302
"50601111201","502","Burt","5","Western Australia",0.266
"50601111202","502","Burt","5","Western Australia",0.1184
"50601111203","502","Burt","5","Western Australia",0.1529
"50601111204","502","Burt","5","Western Australia",0.1666
"50601111205","502","Burt","5","Western Australia",0.1445
"50601111206","502","Burt","5","Western Australia",0.1556
"50601111207","502","Burt","5","Western Australia",0.1831
"50601111208","502","Burt","5","Western Australia",0.214
"50601111209","502","Burt","5","Western Australia",0.2049
"50601111210","502","Burt","5","Western Australia",0.2694
"50601111211","502","Burt","5","Western Australia",0.1827
"50601111212","502","Burt","5","Western Australia",0.5232
"50601111213","502","Burt","5","Western Australia",0.6934
"50601111215","502","Burt","5","Western Australia",3.2269
"50601111216","502","Burt","5","Western Australia",0.397
"50601111217","502","Burt","5","Western Australia",1.2268
"50601111301","502","Burt","5","Western Australia",0.4236
"50601111302","502","Burt","5","Western Australia",22.3967
"50601111303","502","Burt","5","Western Australia",8.9187
"50601111311","502","Burt","5","Western Australia",0.1947
"50601111312","502","Burt","5","Western Australia",0.2753
"50601111313","502","Burt","5","Western Australia",1.1289
"50601111314","502","Burt","5","Western Australia",0.1046
"50601111315","502","Burt","5","Western Australia",0.1773
"50601111316","502","Burt","5","Western Australia",0.1879
"50601111317","502","Burt","5","Western Australia",0.7696
"50601111318","502","Burt","5","Western Australia",0.2537
"50601111319","502","Burt","5","Western Australia",0.1745
"50601111320","502","Burt","5","Western Australia",0.147
"50601111321","502","Burt","5","Western Australia",1.0895
"50601111322","502","Burt","5","Western Australia",0.1761
"50601111323","502","Burt","5","Western Australia",0.1273
"50601111324","502","Burt","5","Western Australia",0.2409
"50601111325","502","Burt","5","Western Australia",0.3727
"50601111326","502","Burt","5","Western Australia",0.1648
"50601111327","502","Burt","5","Western Australia",0.1488
"50601111328","502","Burt","5","Western Australia",0.1027
"50601111329","502","Burt","5","Western Australia",1.0504
"50601111330","502","Burt","5","Western Australia",0.6813
"50601111331","502","Burt","5","Western Australia",0.3759
"50601111332","502","Burt","5","Western Australia",0.6397
"50601111333","502","Burt","5","Western Australia",0.1937
"50601111334","502","Burt","5","Western Australia",0.1692
"50601111335","502","Burt","5","Western Australia",1.8112
"50601111336","502","Burt","5","Western Australia",1.5015
"50601111337","502","Burt","5","Western Australia",0.2042
"50601111401","502","Burt","5","Western Australia",0.7958
"50601111402","502","Burt","5","Western Australia",0.8673
"50601111403","502","Burt","5","Western Australia",0.3194
"50601111404","502","Burt","5","Western Australia",0.1517
"50601111405","502","Burt","5","Western Australia",0.2387
"50601111406","502","Burt","5","Western Australia",0.2292
"50601111407","502","Burt","5","Western Australia",0.2178
"50601111408","502","Burt","5","Western Australia",0.9924
"50601111409","502","Burt","5","Western Australia",0.4696
"50601111410","502","Burt","5","Western Australia",0.2222
"50601111411","502","Burt","5","Western Australia",0.2561
"50601111412","502","Burt","5","Western Australia",0.2608
"50601111413","502","Burt","5","Western Australia",0.149
"50601111414","502","Burt","5","Western Australia",0.225
"50601111415","502","Burt","5","Western Australia",0.2125
"50601111416","502","Burt","5","Western Australia",0.2187
"50601111417","502","Burt","5","Western Australia",0.3679
"50601111418","502","Burt","5","Western Australia",3.6966
"50601111419","502","Burt","5","Western Australia",0.9949
"50601111420","502","Burt","5","Western Australia",0.4264
"50601111421","502","Burt","5","Western Australia",0.8654
"50601111422","502","Burt","5","Western Australia",0.3466
"50601111423","502","Burt","5","Western Australia",1.2074
"50601111424","502","Burt","5","Western Australia",0.2978
"50601111425","502","Burt","5","Western Australia",0.7861
"50601111426","502","Burt","5","Western Australia",0.229
"50601111510","502","Burt","5","Western Australia",0.4205
"50601111511","502","Burt","5","Western Australia",0.4145
"50601111512","502","Burt","5","Western Australia",0.4978
"50601111513","502","Burt","5","Western Australia",0.3497
"50601111514","502","Burt","5","Western Australia",0.3984
"50601111515","502","Burt","5","Western Australia",0.3725
"50601111516","502","Burt","5","Western Australia",0.3454
"50601111701","502","Burt","5","Western Australia",0.1722
"50601111703","502","Burt","5","Western Australia",0.1518
"50601111704","502","Burt","5","Western Australia",0.2522
"50601111706","502","Burt","5","Western Australia",0.2284
"50601111708","502","Burt","5","Western Australia",0.457
"50601111709","502","Burt","5","Western Australia",0.1846
"50601111710","502","Burt","5","Western Australia",0.2834
"50601111711","502","Burt","5","Western Australia",0.0887
"50601111712","502","Burt","5","Western Australia",0.1454
"50601111713","502","Burt","5","Western Australia",0.3912
"50601111714","502","Burt","5","Western Australia",0.4127
"50601111715","502","Burt","5","Western Australia",0.1749
"50601111716","502","Burt","5","Western Australia",0.115
"50601111717","502","Burt","5","Western Australia",0.1259
"50601111718","502","Burt","5","Western Australia",0.1471
"50601111719","502","Burt","5","Western Australia",0.2048
"50601111720","502","Burt","5","Western Australia",0.1462
"50601111721","502","Burt","5","Western Australia",0.1308
"50601111722","502","Burt","5","Western Australia",0.1358
"50601111723","502","Burt","5","Western Australia",0.1362
"50601111724","502","Burt","5","Western Australia",0.1706
"50601111725","502","Burt","5","Western Australia",0.1548
"50601111726","502","Burt","5","Western Australia",0.1555
"50603112501","502","Burt","5","Western Australia",0.1346
"50603112502","502","Burt","5","Western Australia",0.1153
"50603112504","502","Burt","5","Western Australia",0.2237
"50603112505","502","Burt","5","Western Australia",0.1128
"50603112506","502","Burt","5","Western Australia",0.2251
"50603112507","502","Burt","5","Western Australia",0.1872
"50603112509","502","Burt","5","Western Australia",0.2476
"50603112510","502","Burt","5","Western Australia",1.9719
"50603112511","502","Burt","5","Western Australia",0.2501
"50603112512","502","Burt","5","Western Australia",0.1227
"50603112513","502","Burt","5","Western Australia",0.1357
"50603112514","502","Burt","5","Western Australia",0.1182
"50603112515","502","Burt","5","Western Australia",0.1383
"50603112516","502","Burt","5","Western Australia",2.2416
"50603112517","502","Burt","5","Western Australia",0.2234
"50603112518","502","Burt","5","Western Australia",0.6745
"50603112519","502","Burt","5","Western Australia",0.2124
"50603112520","502","Burt","5","Western Australia",0.1879
"50603112521","502","Burt","5","Western Australia",0.2232
"50603112522","502","Burt","5","Western Australia",0.1973
"50603112524","502","Burt","5","Western Australia",0.0793
"50603112525","502","Burt","5","Western Australia",0.1537
"50603112526","502","Burt","5","Western Australia",0.1544
"50603112527","502","Burt","5","Western Australia",0.1335
"50603112528","502","Burt","5","Western Australia",0.0956
"50603112529","502","Burt","5","Western Australia",0.1754
"50603112601","502","Burt","5","Western Australia",6.6779
"50604113201","502","Burt","5","Western Australia",0.1669
"50604113202","502","Burt","5","Western Australia",0.1527
"50604113214","502","Burt","5","Western Australia",0.186
"50604113215","502","Burt","5","Western Australia",0.6235
"50604113216","502","Burt","5","Western Australia",0.1662
"50604113217","502","Burt","5","Western Australia",0.2335
"50604113218","502","Burt","5","Western Australia",0.2091
"50604113226","502","Burt","5","Western Australia",0.2399
"50604113227","502","Burt","5","Western Australia",0.1208
"50604113228","502","Burt","5","Western Australia",0.1917
"50604113229","502","Burt","5","Western Australia",0.3771
"50604113243","502","Burt","5","Western Australia",0.3267
"50604113245","502","Burt","5","Western Australia",0.1102
"50604113246","502","Burt","5","Western Australia",0.1373
"50604113301","502","Burt","5","Western Australia",0.1086
"50604113303","502","Burt","5","Western Australia",0.1295
"50604113305","502","Burt","5","Western Australia",0.2742
"50604113306","502","Burt","5","Western Australia",0.1924
"50604113307","502","Burt","5","Western Australia",0.1266
"50604113309","502","Burt","5","Western Australia",0.1217
"50604113310","502","Burt","5","Western Australia",0.2205
"50604113311","502","Burt","5","Western Australia",0.2055
"50604113312","502","Burt","5","Western Australia",0.1379
"50604113313","502","Burt","5","Western Australia",0.1598
"50604113316","502","Burt","5","Western Australia",0.152
